num_0,num_1,num_2,cat_3,cat_4,cat_5,ord_6,ord_7,bin_8,bin_9,target
12.676515111879738,13.212111260775764,14.298091698505864,A,B,B,High,Low,1.0,1.0,1
2.887280030098363,-16.139014554789917,-7.191976622153211,D,A,B,Medium,Medium,1.0,0.0,0
-11.57116618713271,14.922645094750589,4.198079209510378,A,C,A,High,High,0.0,1.0,0
-13.331283547778066,-2.536404538925019,-10.908813700906828,D,B,D,High,Low,0.0,0.0,0
-15.51512249058929,-11.485833152387388,10.259260648241924,A,B,C,Medium,Medium,1.0,1.0,1
6.620518347584731,-2.473509271489132,6.050464857777307,C,A,A,Medium,Low,0.0,1.0,1
11.88596823087008,-7.225967814014776,-2.2774747643158153,D,B,A,High,Medium,0.0,0.0,0
18.49362141386381,4.408197989057157,2.3174597864034667,A,A,C,Medium,High,0.0,0.0,0
8.431053323232401,-6.481324338877777,3.175992790739987,A,C,A,Medium,High,0.0,0.0,0
11.628385775349859,-19.11642210919043,-10.010203650894056,D,C,B,Low,High,1.0,1.0,0
-5.800163326536847,-2.2056253440898947,-8.13434780920973,,D,B,Medium,Medium,0.0,1.0,1
-11.564158167438567,-13.56545052286539,9.179144432901625,D,A,D,Low,High,0.0,1.0,1
8.500793324175532,2.0431988398831975,15.466717445532424,C,C,C,Low,Low,0.0,0.0,1
4.176807522394006,-11.871303322833242,1.4684552654902718,C,A,A,Low,Medium,0.0,1.0,0
1.0744437434089256,-4.880128031720859,6.926207493478533,C,B,B,Low,Low,1.0,1.0,0
3.8737148063298985,1.825878042143362,12.045117877806451,D,B,A,Low,Medium,0.0,1.0,0
3.231854824582059,-2.124587250342695,-3.2469837077203145,A,A,C,Medium,Medium,1.0,1.0,1
12.838168598535614,2.504302830010449,-0.7652791855812396,A,A,B,Medium,Low,1.0,1.0,0
12.949855848169559,6.802871657177568,7.143428348796169,A,B,C,Medium,High,0.0,1.0,0
5.442203523403471,-11.57933699731306,21.83473124197588,B,A,A,High,Low,1.0,0.0,0
8.458028725629282,-0.6439754062470792,7.49174430076065,D,B,D,Medium,High,0.0,1.0,0
5.140625524247758,-33.29503797508129,3.03600873557206,A,D,A,Low,Low,0.0,0.0,0
-4.611697320346189,2.4733330168252383,-5.8701978513110475,D,D,A,High,Medium,0.0,1.0,1
7.565646749131401,-3.008141303748423,-0.579837784926873,D,D,C,High,Low,0.0,1.0,1
-13.944950688592616,-9.834497634779712,6.8752056129152415,A,A,B,Medium,Low,1.0,0.0,1
10.538915522958831,3.1571942229652405,5.807050779215729,D,B,C,High,Medium,0.0,0.0,0
-11.94522939766035,11.726975771850674,-5.995506518703689,B,C,B,Medium,High,0.0,0.0,1
2.8580328679473292,-4.7601774759894315,13.099987882333233,B,C,A,Medium,High,0.0,0.0,1
-8.451539584261589,-9.448144902417202,13.111311768376371,A,B,A,Low,Medium,0.0,0.0,0
5.533889830744267,1.6502526243871165,-1.1095388484680924,D,B,D,High,High,1.0,1.0,1
-0.33925225927908875,-13.356066666463606,2.802264081918413,B,B,D,High,High,0.0,1.0,0
-15.947559581633325,-6.603813705355392,-6.407690643003722,A,B,C,High,High,1.0,,0
4.206996310184788,12.224021616505024,-8.086855314165222,C,B,B,,Medium,0.0,1.0,0
-5.779207768327106,0.6217922981228763,3.471048855855287,C,C,D,High,Medium,1.0,0.0,1
8.81146720813369,-18.794669639461663,-7.805027419167027,C,D,D,Low,Low,0.0,1.0,1
0.013256887344072295,-17.96991647279401,6.484807900912738,C,B,A,High,Low,0.0,1.0,0
3.9542098538803816,1.6208569264677555,-3.9705943711480094,B,A,A,High,Low,0.0,0.0,0
-9.575689550152118,8.623905759176877,10.501643008239094,A,D,C,Low,High,1.0,1.0,1
-5.893322314273619,-16.1762145862615,-0.8561119259585135,B,C,C,Medium,Low,1.0,1.0,1
-4.586386361010845,4.4971260749650845,-19.233998277040286,C,B,B,Medium,High,0.0,0.0,1
8.567024802425557,13.303435074897187,-3.721507152916815,D,A,D,High,High,1.0,0.0,1
16.773770878054894,18.878589879586386,1.0687230621064683,C,C,A,Low,High,1.0,0.0,1
-8.051717517428763,3.312227598598763,-17.3374822922764,D,D,B,Low,Low,1.0,0.0,0
10.768481446576804,5.0680259455247425,-16.40922057618132,A,D,D,Low,Low,1.0,1.0,1
-21.69677417725702,-21.33184427628144,-1.8758611956113347,B,A,B,Medium,Low,0.0,0.0,1
-11.941894010922894,20.99752547995989,10.045889523325087,D,B,B,Medium,High,0.0,0.0,0
-9.587784561867748,-5.754902130961214,6.313903237119314,C,A,C,Medium,High,0.0,0.0,0
-13.525086894407224,-9.334711584250414,-0.14443160879522776,B,A,D,Low,Medium,1.0,1.0,0
-15.8358838978758,-2.552061344396246,-8.526437618037859,D,C,B,Medium,Medium,1.0,0.0,1
4.129989121377975,15.11673414185431,-9.013209769302746,A,A,B,High,High,1.0,0.0,0
-2.1406769772786136,22.08046047543548,6.491178883794487,D,A,B,Medium,Medium,1.0,0.0,1
3.794053976051097,1.2540867947584442,1.9818621882428271,D,D,C,High,High,0.0,0.0,0
6.9047268612151305,9.980841726036552,8.544062240838032,A,C,C,Medium,Medium,0.0,1.0,0
2.6561699317253344,0.432040486855039,12.04000352353859,B,B,,High,High,1.0,1.0,0
6.577631761503737,-10.37795473018184,-4.540345719798745,A,D,C,Low,Medium,1.0,1.0,0
-0.6953228624226938,14.767436707882908,4.401190279556772,B,A,C,Medium,High,0.0,0.0,1
-11.869933883057445,-6.22127480356389,5.721457102811183,B,B,D,High,Low,1.0,0.0,0
10.578141808207961,15.355307733718824,-6.974112325891402,B,C,D,Low,Medium,1.0,0.0,0
-5.89112132781127,12.985413297690837,-6.450049141056012,D,D,B,High,High,1.0,1.0,1
-9.35596298762426,6.140362639572081,7.227536719795854,C,B,A,Medium,Low,1.0,0.0,0
-1.7791787580439817,18.289747562543532,0.01733951424105417,C,A,C,Medium,High,1.0,0.0,1
-9.12810919296513,22.323460331857383,-8.728822241037303,D,A,D,Medium,Low,1.0,1.0,0
-4.174303819894322,-1.752433629643115,-8.191301984003069,B,B,A,Low,High,0.0,0.0,1
3.440539215634665,-8.087941184164313,-12.838314422288361,A,D,D,Medium,High,1.0,1.0,0
3.483417392461269,-18.642698372564723,-3.582547880950231,A,B,B,Low,High,0.0,,1
-8.978300664256293,22.44682255430256,-10.289073819060011,C,A,C,Low,Medium,0.0,1.0,0
-4.8770537294874465,-4.396820089184496,1.0222409893820712,B,C,B,Medium,Low,1.0,,1
10.743330047702438,113.50368571017395,22.812103469914483,D,D,B,Medium,Low,1.0,1.0,1
4.964001177339411,-7.4125536750948315,4.603517437997634,D,A,D,Medium,Low,0.0,1.0,0
20.750650393485415,15.38265640912035,10.671090404277495,C,A,A,Medium,Medium,0.0,1.0,1
11.801281737415277,-7.001175918154133,4.006378531971848,B,B,C,High,Medium,,0.0,0
11.442930685599391,-11.917191336173431,-16.49308527268439,A,A,A,High,Low,1.0,1.0,1
-13.87868550455802,-2.085064309537503,1.2655197188169138,A,D,B,High,Medium,0.0,1.0,1
7.638603516334226,-5.317757009616373,-6.826598537523834,D,B,C,Low,Medium,0.0,0.0,1
-0.5310680169691064,5.962997854612125,-8.244659035133024,C,C,B,Low,Low,1.0,1.0,0
-5.509818035382495,-0.5139492719252362,-2.2651411578056404,D,A,D,High,High,1.0,1.0,0
1.6801534053252851,6.277023945519215,6.310374523340704,A,D,A,Medium,High,0.0,1.0,1
9.452115346114836,-2.91021473085294,-3.052032818086841,D,D,A,Low,Low,1.0,0.0,0
5.008315910042116,-6.651073710188053,8.587555393929089,B,C,B,Low,Medium,1.0,1.0,1
-8.7847380134206,-5.835605478960735,1.8321845840847106,A,D,A,Low,Medium,1.0,0.0,0
7.424589135926203,20.449387980310263,3.173316602613403,A,D,A,Low,Low,1.0,0.0,0
-6.375875420759639,2.2517093222693583,-0.5910254887487919,D,C,B,High,Low,1.0,1.0,0
2.166831189642862,-19.837622094530445,12.859115177846176,D,A,C,High,Low,0.0,0.0,0
-3.033500674771342,-5.20209013454081,-7.009340983808912,C,D,D,Low,Low,0.0,0.0,0
-2.1886625173562573,0.9686603247587562,-6.443034452521383,D,B,C,Medium,Medium,0.0,0.0,0
7.662429750405096,18.45399681250379,-3.1821435566075063,B,,C,High,High,0.0,0.0,0
-10.40193719815898,10.286987158898995,5.023647690671023,C,B,D,Low,Low,1.0,1.0,0
19.45195074276933,-9.217178364819151,6.371960065115271,C,D,B,High,Medium,0.0,0.0,0
-18.210860692944962,24.18355753572451,-5.60290476986782,A,A,B,Low,Low,1.0,1.0,0
-5.976676832548571,-0.31160364801477614,8.968571642383079,B,D,D,Medium,High,0.0,1.0,0
3.70211889941741,12.463298110749445,-9.803419039102101,B,B,A,Low,Low,1.0,0.0,0
5.843141664353099,-11.550084973999027,7.128679515273836,C,D,C,Low,Medium,1.0,0.0,0
-1.0047572057170515,-23.981630952508976,3.576726828859535,C,B,A,Low,Low,1.0,1.0,0
-0.5739070300154241,-14.084314903683609,0.17397634668089945,A,C,B,Medium,High,1.0,1.0,1
4.105500853276165,-32.503334761957056,4.731238763986385,D,D,C,Low,Medium,0.0,0.0,1
-2.310694774576803,21.120893272529084,-1.1905355939723676,B,D,B,Low,Medium,0.0,1.0,1
13.931812579349058,2.1453291888641597,2.552320389442036,B,B,D,High,High,1.0,0.0,0
8.393491142316021,-9.246440184480313,24.06073503209199,A,B,D,Low,Low,1.0,1.0,1
8.728243510056346,4.526240299801209,8.943232767191567,C,A,A,High,Low,1.0,0.0,0
-9.66156723370417,1.8933403618016584,-5.421604323628623,B,C,A,Low,Medium,1.0,0.0,1
-0.7938842440570287,6.209333956139913,-3.052548859988724,A,B,B,Medium,High,1.0,1.0,0
-3.004659487207037,12.095314011362685,,C,A,B,Medium,Medium,1.0,1.0,1
-10.056013756894657,-2.8992115302501533,-3.9480446477393407,A,B,D,Medium,Medium,0.0,0.0,0
3.6016418394576695,-8.798393061009868,17.007740044981738,B,C,C,Low,High,0.0,0.0,1
-5.376457577798165,8.277752143719177,7.653716620802649,C,C,D,Medium,High,,1.0,1
6.554038298502371,8.023327778844658,-13.560258044418514,A,C,B,Medium,High,0.0,1.0,1
-10.701915628943317,1.0073580812134493,8.683334457430366,A,C,D,Low,Low,0.0,1.0,1
17.19040612841821,21.775541886807726,-21.563491564306837,A,D,A,High,Medium,0.0,1.0,1
-8.963326585920617,-4.378221228616522,-3.483969558434202,B,C,A,Low,Medium,0.0,0.0,0
2.193023372004361,-8.998579716352683,8.55191189331543,B,C,B,Low,Low,0.0,0.0,0
7.918593103880676,4.180914275066017,-18.662465059836602,D,A,D,High,High,0.0,0.0,1
-5.706404302001128,-6.749378569134983,20.294835172827426,B,C,B,Medium,Low,0.0,1.0,1
8.524686434329507,4.955165241448957,9.684277255561877,A,B,C,Low,Medium,1.0,0.0,0
-12.291835978004162,-8.3300825583944,-9.788690976705567,B,B,A,High,Low,1.0,1.0,1
14.521176991825604,-4.0024228293188555,15.20012340783396,A,B,D,High,Medium,0.0,1.0,0
0.14149264965758293,18.908404200391654,-19.096381105392794,A,D,A,Medium,Low,1.0,1.0,1
-5.964114079688796,-4.055873567476789,-10.075799152618165,A,B,D,Low,Low,1.0,1.0,1
-2.9918177242743447,-7.988515440172963,-14.151144095208323,C,,A,High,Medium,0.0,0.0,1
8.089192693927194,11.706787887065001,-19.749518706853113,D,D,B,Low,Medium,1.0,1.0,1
-5.844552918504382,-10.510419502866936,-3.331657852991763,D,C,A,Low,Low,1.0,0.0,1
-7.493576894227775,-6.929432301470681,1.9115074958135132,A,A,D,Medium,Low,0.0,1.0,0
-2.215365975837382,5.765611205089946,1.6129295961352796,B,C,B,Low,Low,0.0,1.0,1
-11.769621127699681,9.384114238732918,1.3037835103508753,D,B,D,Medium,Low,0.0,0.0,1
18.205439079418156,12.204763910810746,0.5258035340239825,A,A,C,High,Medium,1.0,0.0,1
-5.663945912147232,-7.4722183222048475,-11.814531205575971,B,A,D,Medium,High,1.0,0.0,0
8.316167861804036,5.9600867298611995,,C,A,D,Medium,Medium,0.0,0.0,1
2.0947008364777258,-4.661081995441797,-27.50909074893897,C,A,B,High,High,,1.0,1
-9.845340504819681,-6.056556335106324,10.795574414398159,A,D,D,Medium,Medium,1.0,1.0,1
-0.05954709212729384,12.032127822922853,0.9460990500256123,B,C,C,Medium,High,1.0,0.0,1
7.84002779310748,-5.495543958595862,0.6832268358354264,C,A,C,High,Medium,1.0,1.0,0
-1.8826133508630654,2.7820459602097984,7.794083686329959,C,D,B,Medium,High,0.0,0.0,1
11.931129458510279,1.555794692306388,8.509713179317442,C,D,C,Low,Low,1.0,0.0,0
10.215153927818639,-10.707543763385026,-3.6117902403778848,B,D,B,Medium,Low,1.0,1.0,1
9.189148546583294,9.660928553563208,-1.1687897408024135,A,C,A,Medium,High,0.0,1.0,1
-4.5965677227299695,5.602808936789537,15.661352600167522,A,A,D,Low,Low,1.0,1.0,0
-10.79842447781487,-19.86290611870421,-5.852893689839275,C,C,D,Medium,High,0.0,1.0,1
-6.135876053627944,,15.572240835958805,A,D,D,High,High,1.0,1.0,0
1.9624094066672046,-7.7297343416662105,-3.5032896509131732,D,D,D,High,Low,1.0,0.0,0
5.457867135323555,10.970753064126278,-19.08222120842125,C,C,B,Low,Low,1.0,1.0,0
-21.715714047604475,-14.453998367807582,0.8951997445712194,B,D,D,High,Medium,1.0,0.0,0
-0.0811320161175029,-3.564769686295441,-3.5805497023588977,A,D,C,Medium,High,1.0,1.0,1
1.5808922532318443,3.6202455098846578,-13.482655866100906,B,B,C,High,Medium,1.0,1.0,0
-2.775442563155516,0.5434029414187518,-0.810113654492918,A,D,A,Medium,High,0.0,1.0,1
12.91273839015879,7.629582567139714,-4.855033837263417,B,C,B,Medium,High,0.0,0.0,1
4.217800742508709,-15.184219860092892,18.73861548770752,B,A,A,Medium,Medium,1.0,0.0,1
13.10191908080897,16.51914336867378,9.684890007890148,A,A,D,Medium,Low,0.0,0.0,0
-2.159605203502322,5.251446587882715,-9.612927469476016,C,C,C,Medium,Medium,1.0,0.0,0
9.37477492506925,13.59718213000896,-7.402593606203306,C,,B,High,Low,0.0,0.0,0
16.350663945275194,8.742401692332416,10.00580868065136,B,D,C,Medium,Low,0.0,0.0,0
13.11693449272661,-0.1161011445504353,12.125167080767827,D,C,B,Low,High,0.0,1.0,0
-10.921415934287332,-12.841982109111607,-3.3311340158228413,B,C,A,Low,Medium,0.0,1.0,0
-2.5367607754238097,-5.6355318124870095,-4.809134069725502,D,D,D,Low,Medium,,1.0,0
-3.4516470544979643,15.895633328625774,-1.2715772703119346,,B,A,High,Low,,1.0,1
4.892545350763276,138.54377816563823,2.8998475844197373,D,B,D,Low,Low,0.0,1.0,1
6.863535550145331,-6.1959998010368995,7.256426241419998,A,D,C,Medium,High,0.0,0.0,1
-8.388926740257363,-28.183042862021786,7.773919823471526,D,B,A,High,High,1.0,0.0,1
0.6783851391693768,-2.1268973430511875,-10.556301489147529,A,B,A,High,Low,0.0,1.0,0
-20.199273321561364,-28.770288812911645,-3.5970869797869316,B,D,C,Medium,High,0.0,0.0,0
14.4194500580189,-2.4977261204038337,-20.87850203114882,D,B,C,Low,Low,1.0,0.0,0
-5.123742406766936,5.285392018314015,-0.235321610643503,A,C,C,Medium,Medium,1.0,0.0,1
0.5586393984449697,8.762125793216631,-13.878508518302251,B,B,B,Low,High,1.0,0.0,1
-3.0964971398806123,9.902995470995242,-7.318092791386813,D,B,C,Low,Medium,0.0,1.0,1
11.46027575013415,4.4570914013536695,11.040436951833923,D,C,B,Low,Low,1.0,1.0,1
-28.37506441397379,-18.00770701922636,3.9003961933968654,A,C,C,Low,High,0.0,0.0,1
-0.1661034232590899,-3.411997326932956,3.49076691821218,B,A,B,Low,Low,1.0,1.0,1
-1.058187574976979,23.040897835491897,0.0230467312339424,A,D,C,Medium,Medium,0.0,0.0,1
-4.536363875916828,3.7421673480247835,14.037821968946973,D,A,B,High,High,0.0,1.0,0
17.262265456356324,3.678195684438652,-6.27834874511648,B,A,D,High,Medium,1.0,1.0,0
-8.873294588557712,3.594859397738579,1.6360970123066991,C,B,D,High,Medium,1.0,1.0,1
7.717961772356611,4.153796225059898,1.1019017519209628,C,C,A,Medium,Low,1.0,1.0,1
3.5625278870608357,-23.831121810859234,-3.48539400013835,C,A,C,Medium,Medium,1.0,1.0,1
12.615192525355159,-2.3952431691106857,21.383036062127974,D,D,C,High,Medium,0.0,0.0,1
-6.671890847775054,-0.3789283179468944,-12.209264910982853,C,A,B,Low,Medium,1.0,1.0,1
-7.32968899123759,12.814953992534123,-18.482527442097126,D,B,A,High,Low,0.0,1.0,0
10.960699074773984,0.47672894622295947,1.0799254716128261,B,A,D,High,Medium,1.0,0.0,0
4.2532130833011035,-16.46511386601941,-6.030365964111665,A,C,A,Low,Low,0.0,1.0,1
-15.449373466767586,4.300891561717522,-23.213944800908287,D,C,B,Low,High,1.0,1.0,1
-5.393050144632704,-8.038246482427452,3.7586012490709715,B,D,C,Low,High,0.0,0.0,1
3.86382653848061,-12.167856410814178,2.417834528940894,B,A,A,Medium,Low,1.0,0.0,0
8.377642215465892,-8.341590467165808,11.22286513475154,B,C,C,Low,,1.0,0.0,1
-6.792306531929551,5.425042296645155,-5.5602305815721955,A,A,D,High,Medium,1.0,0.0,0
-29.14255989816941,12.587612397600685,-18.590212155943167,D,A,B,High,Medium,0.0,0.0,0
5.232231857370332,4.829299451775867,-9.38325394255868,B,C,C,High,Low,0.0,0.0,0
-12.203206899439758,6.320232236170215,-19.21848336007994,C,C,A,High,Medium,1.0,0.0,1
-20.173387981224113,4.730452728380011,14.96755962415692,C,B,B,Low,High,1.0,0.0,0
-28.323259249841406,1.013271768604683,10.058015782209731,B,B,D,Medium,High,1.0,1.0,1
8.139808601977412,6.969306349627576,12.833343994046935,C,D,A,High,Low,0.0,0.0,1
1.2861745040496653,-241.87754670694204,6.664617075854008,C,D,C,Low,High,1.0,1.0,1
-2.2565638071225163,1.1108835130483317,-14.004227641684341,D,D,C,Low,High,1.0,0.0,1
13.890243629627616,-10.449250346222517,-4.040299777681965,A,A,B,Medium,High,0.0,1.0,1
6.373246830230725,11.629025725441393,7.9249709147941525,D,D,D,Medium,Low,1.0,1.0,1
16.163000427219167,-1.4715530521686049,-16.993850750201837,B,C,A,Low,Low,0.0,1.0,1
-13.927354721669964,0.3094808826783018,4.407632559443806,B,D,D,High,Medium,1.0,1.0,0
-0.34550623953963516,-15.050718742538034,7.783082288825419,C,A,A,High,High,1.0,1.0,1
-16.167133749480143,10.168308890128515,22.632275286273522,D,B,A,Medium,High,1.0,1.0,1
-2.293823318554672,6.273281202738094,9.555360257614003,B,A,B,,Low,0.0,0.0,1
-2.4861585376667734,5.569478823405031,4.7507405901313735,B,C,C,High,High,1.0,0.0,1
6.266136372630708,-8.130228521688224,0.28467740316275864,C,D,C,Low,Medium,1.0,0.0,1
0.4556388114189831,-7.736398449381301,5.432459105742073,C,D,C,Low,High,0.0,1.0,1
6.234071382799156,2.2359945444590528,6.104845305738694,B,C,D,High,Low,0.0,0.0,0
7.034401331388942,-6.944984102480511,-20.71561677597336,D,D,A,High,High,0.0,0.0,0
21.54928677383142,4.348929626773385,2.1343688283386957,A,B,B,High,Medium,1.0,0.0,1
-3.152966552861244,-21.60912602766722,-26.44695894209412,D,A,D,Medium,Medium,1.0,0.0,1
-9.41022700666379,-4.875445564065926,-22.538222076583953,C,A,A,Medium,Low,1.0,1.0,1
2.460836153164088,17.967534654264913,0.42064072869652047,B,C,B,Low,Medium,0.0,1.0,1
-8.022800271395434,4.394858279957648,4.785726650448128,C,B,A,High,High,0.0,1.0,1
14.819607684365359,1.6679366453099267,-13.259448440296014,B,C,B,High,Medium,1.0,1.0,1
-2.8321803894523256,19.852265356713566,10.938252249377951,B,C,D,Low,Medium,0.0,0.0,0
-5.655763678739904,-23.35953618801436,15.1950491698736,A,B,A,High,Low,0.0,0.0,0
-4.713157211511179,-8.153111147881075,8.059442248332697,C,C,A,High,Medium,0.0,1.0,0
7.1841742347164095,-4.011731717473891,-0.2671961260330751,A,A,D,High,Low,,1.0,0
-1.5774698323148526,8.583512330053901,3.0625802661622927,D,D,B,Medium,,0.0,0.0,0
-6.416668201303823,8.756563632282363,1.1287729926383423,C,A,C,Low,Medium,1.0,0.0,0
16.65351917623531,-8.660067089826262,2.1398179730743023,A,D,C,High,High,1.0,0.0,1
-8.5616984066175,,-10.24146928275324,C,D,B,Medium,High,1.0,0.0,0
0.3556607403299353,-4.0331476732170755,-3.7260815712263637,A,A,B,Medium,Medium,0.0,1.0,1
6.523061516102304,12.116396256491669,0.5957912333016611,A,C,C,Low,Medium,0.0,0.0,1
-163.13351104170732,-10.326426981220578,3.371493845077666,C,B,A,High,Low,1.0,1.0,0
4.8026050140592496,-1.2331159906616056,5.895478629821586,D,D,D,Medium,Medium,1.0,1.0,1
-10.551076754804495,-4.901673153765603,-9.984449193149906,A,B,C,Medium,Low,0.0,0.0,0
8.227827808340024,10.560303715657138,-1.7277411952012454,A,B,B,Low,Medium,1.0,0.0,0
-9.626510119189764,-5.22781216566171,-2.684311771857412,C,D,A,Medium,Medium,0.0,1.0,0
6.927690318488605,-0.4244852901175601,19.594905567601117,D,B,B,High,Medium,0.0,0.0,1
11.058330662947126,5.0681139766304915,2.4976120828141917,C,B,C,Medium,Medium,0.0,1.0,1
8.61436525632805,5.452584830261195,6.737595987169488,B,C,D,Medium,Medium,0.0,1.0,1
2.513166482381024,8.869526074731716,9.964732101386366,C,B,D,High,Low,0.0,0.0,0
-2.3130094292969945,2.1112477684466673,8.538185006347442,B,A,A,Medium,Medium,1.0,1.0,0
-5.764195763348439,-4.182489152798312,-20.34550992744701,A,D,D,Low,Low,1.0,0.0,0
14.71034690817104,-3.4969874535875043,-1.7822874468453427,D,C,C,Medium,Low,1.0,0.0,1
-6.994952201676432,0.2567231520761203,6.779908970296495,D,A,C,Low,Medium,0.0,0.0,1
-10.37066073569996,2.4959247607438337,1.301491084549737,C,B,C,Low,Medium,1.0,0.0,0
6.6536893503283,-1.4717164784843637,-16.67982688486802,B,B,A,High,Medium,1.0,0.0,1
-7.961368031864954,0.1920342096554723,-10.434288227294052,C,A,C,Low,Low,0.0,1.0,0
-9.500634974661272,-15.172538605721053,-8.878313206638799,D,A,D,Medium,High,1.0,0.0,1
-14.436042621697649,6.673552844546782,3.2823137668961833,B,C,A,High,High,0.0,1.0,0
-4.829098394605177,1.8111228888942987,2.341443080614996,D,B,C,Low,Low,0.0,1.0,0
-0.827150238964932,10.018704135410882,15.238374386907294,B,B,C,Low,Medium,0.0,1.0,0
2.430917276606988,0.001605074070849366,0.12617812360776995,C,B,B,Low,Medium,0.0,1.0,0
9.513062442994833,-17.383975785217864,2.035638496680745,A,A,C,Medium,Low,0.0,1.0,0
5.268979236657937,-3.5844618930667496,-13.369700391788452,A,B,A,Medium,Medium,1.0,1.0,1
-1.908722195531798,-1.999299231184168,-1.5582928649414907,B,D,B,Low,Low,1.0,0.0,1
-1.9819567637971989,7.429033054335989,22.7338489765242,B,D,A,High,Medium,0.0,1.0,1
5.1015746891518345,-20.70273544513395,3.4211103795000133,A,C,C,Medium,Medium,0.0,1.0,1
12.725701629285695,4.117951694893489,-5.598862753181493,C,C,D,High,Low,0.0,0.0,0
1.263141994832002,5.136752157933061,4.155330974655947,C,A,B,Medium,High,1.0,1.0,1
-4.69130854210409,-6.614878852815197,10.419441496021552,D,D,B,High,High,0.0,0.0,1
-9.928660010855454,0.7462800981684737,4.977945990193582,D,A,B,High,High,0.0,1.0,1
-14.452052644122254,-6.270365091498445,8.315819232430353,A,C,A,Low,Medium,0.0,1.0,0
6.662696720435232,-7.295729332203905,,A,A,B,Low,High,0.0,1.0,1
5.779785236395572,-4.08419850131317,1.5680853209710224,A,A,D,Low,High,0.0,0.0,0
5.773635251066615,-7.106919924670107,3.2905644692104925,B,,D,Low,High,1.0,0.0,0
-1.2865944635205588,6.8361831193633265,-5.98253274431427,D,C,B,High,High,1.0,1.0,0
14.069347458917507,-7.349518768353778,-6.094736256496411,A,B,A,Low,High,1.0,1.0,1
-4.841184945848177,-9.029100070479274,-0.8049652900447696,A,C,A,Medium,High,1.0,0.0,0
9.552692372072055,17.679286668395335,-13.243906647230848,D,B,A,Low,Low,0.0,0.0,0
-0.38742894989543025,9.607400118240353,3.688649214085364,A,C,C,Low,High,1.0,1.0,1
-6.083507646793375,-18.615133606592003,-7.9629091568061305,A,C,A,Medium,Medium,1.0,1.0,1
5.925303073177614,-7.647682898525336,1.7892238510922132,C,D,A,Low,Low,0.0,0.0,0
4.096361186839937,2.4246297172271083,5.172393866806883,D,C,B,Low,Medium,0.0,1.0,0
3.569727592669261,3.237550672314934,-13.16728739052474,C,A,C,Low,High,0.0,1.0,1
0.8127842205619875,-14.904928657368934,4.100639674960085,D,D,B,Medium,High,1.0,0.0,1
-0.37893081716830873,11.585654928223219,-20.652718039167,A,B,A,Medium,High,1.0,0.0,0
23.883719928704387,8.25224419181626,5.886841365271467,B,A,A,Low,Medium,0.0,1.0,1
11.84256645196173,4.819016320403387,6.025874288621784,B,A,B,Medium,High,1.0,0.0,0
7.228268949855121,13.567284907121211,6.703280081480485,C,C,C,High,High,1.0,1.0,0
1.1179915820338826,4.522899925709181,3.437757275238847,B,C,C,Medium,High,0.0,0.0,0
10.071572005966692,4.485808792518473,-5.181757807023795,B,A,B,Low,High,0.0,1.0,1
5.179947763914519,15.576792718222423,-4.826642918015496,C,D,A,Medium,High,0.0,1.0,0
0.2620475277403566,11.012195807277088,-6.161226647650033,A,A,C,Low,High,0.0,0.0,1
-3.0356432526591504,-8.415074589115312,10.297322787106085,D,,C,High,Low,0.0,1.0,1
-0.809173376626882,6.331951786719153,16.906905041289644,A,C,D,High,High,1.0,0.0,0
-31.704257358780556,-6.64267864958582,0.8442922218434921,C,C,B,Low,Low,1.0,1.0,0
,5.04154550950278,-9.881597113125776,A,,C,Medium,High,1.0,0.0,1
-4.884760801103597,4.766135070198144,-2.7805561696571353,A,B,D,High,Low,1.0,0.0,0
15.92669998282884,-13.83467312455986,9.790054310398078,C,A,D,Low,Medium,1.0,0.0,0
0.1934407081175429,-1.2184561131103524,5.539472658685294,C,A,D,Low,Medium,0.0,0.0,0
-11.889634195349618,2.6525702358040224,0.33934966568884206,C,B,A,High,Low,1.0,0.0,1
,-4.362901909941569,-2.6431092821363054,B,A,B,Low,,1.0,0.0,0
-10.461210850625042,3.1470994239075973,-16.88443989413334,C,A,C,High,Medium,1.0,0.0,0
4.734074157124664,8.058977770010689,-2.148790754337206,C,A,D,High,Medium,0.0,0.0,1
2.9094736433948536,-0.3059306423075562,-3.8762697256079006,C,D,A,Medium,High,1.0,0.0,0
9.578396311082676,2.245994767082595,-4.211864914220783,C,B,A,Low,Medium,1.0,0.0,1
-7.9088179169456545,13.83424078555975,2.8162412227003175,A,B,B,High,Low,1.0,0.0,0
0.340080962281468,4.7319658322522615,17.504528451304754,C,A,B,High,High,1.0,0.0,1
-13.650217954266353,2.0082428967447368,0.1978536368217758,D,C,A,Medium,Low,1.0,0.0,1
7.014947819247145,-9.580793796413607,5.982977466915743,C,A,A,High,Low,1.0,0.0,0
5.188711804401221,6.710260113888488,-0.6068779208057253,D,A,D,Medium,High,0.0,1.0,0
4.958050210275708,3.301499493919385,-0.6105911870646138,D,D,D,High,Medium,0.0,1.0,0
0.0161903135694112,12.83739433701408,11.407630100642649,B,D,C,Low,Low,,1.0,1
4.14772890788791,0.4687854330331131,3.7369296129133844,B,C,D,Low,Medium,1.0,1.0,0
16.043391083085965,-18.162665001339956,7.789503416990358,A,D,D,Low,Low,0.0,0.0,0
-2.8509425704201394,-17.001208688282617,12.398526760867261,C,A,D,Medium,High,0.0,1.0,1
